7282;Jimmy Buffett;JIMMYBUFFETT;Livingston Saturday Night;12/08/1978
7283;Teddy Pendergrass;TEDDYPENDERGRASS;You're My Latest, My Greatest Inspiration;09/01/1982
7284;Teddy Pendergrass;TEDDYPENDERGRASS;Can't We Try;30/08/1980
7285;Luke Featuring The 2 Live Crew;LUKE;Banned In The U.S.A.;21/07/1990
7286;The Guess Who;GUESSWHO;Shakin' All Over;08/05/1965
7287;Bobby Darin;BOBBYDARIN;What'd I Say (Part 1);31/03/1962
7288;Garth Brooks;GARTHBROOKS;Wrapped Up In You;27/10/2001
7289;Garth Brooks;GARTHBROOKS;Do What You Gotta Do;19/02/2000
7290;Garth Brooks;GARTHBROOKS;More Than A Memory;15/09/2007
7291;Garth Brooks;GARTHBROOKS;Good Ride Cowboy;22/10/2005
7292;Blake Shelton;BLAKESHELTON;Home;26/04/2008
7293;The Guess Who;GUESSWHO;No Time;20/12/1969
7294;The Guess Who;GUESSWHO;Follow Your Daughter Home;03/02/1973
7295;The Fortunes;FORTUNES;Here Comes That Rainy Day Feeling Again;15/05/1971
7296;Danny Williams;DANNYWILLIAMS;White On White;07/03/1964
7297;James Ingram;JAMESINGRAM;I Don t Have The Heart;04/08/1990
7298;David Soul;DAVIDSOUL;Silver Lady;10/09/1977
7299;David Soul;DAVIDSOUL;Going In With My Eyes Open;07/05/1977
7300;David Soul;DAVIDSOUL;Don't Give Up On Us;29/01/1977
7301;Frank Mills;FRANKMILLS;Music Box Dancer;27/01/1979
7302;Frank Mills;FRANKMILLS;Love Me, Love Me Love;29/01/1972
7303;Frank Mills;FRANKMILLS;Peter Piper;03/11/1979
7304;Carly Simon;CARLYSIMON;More And More;18/10/1975
7305;Carly Simon;CARLYSIMON;Attitude Dancing;10/05/1975
7306;Carly Simon;CARLYSIMON;Waterfall;26/07/1975
7307;Carly Simon;CARLYSIMON;Vengeance;09/06/1979
7308;Johnny Lee;JOHNNYLEE;Bet Your Heart On Me;10/10/1981
7309;Jerry Wallace;JERRYWALLACE;Little Coco Palm;02/01/1960
7310;Sue Thompson;SUETHOMPSON;Norman;02/12/1961
7311;Joe Tex;JOETEX;That's The Way;19/07/1969
7312;Sue Thompson;SUETHOMPSON;Have A Good Time;16/06/1962
7313;Sue Thompson;SUETHOMPSON;Willie Can;12/01/1963
7314;Joe Tex;JOETEX;Don't Let Your Left Hand Know;10/04/1965
7315;The Delfonics;DELFONICS;Trying To Make A Fool Of Me;06/06/1970
7316;Don Gibson;DONGIBSON;Lonesome Number One;02/12/1961
7317;Merle Haggard;MERLEHAGGARD;Everybody's Had The Blues;01/09/1973
7318;Merle Haggard;MERLEHAGGARD;From Graceland To The Promised Land;22/10/1977
7319;The Kendalls;KENDALLS;Heaven's Just A Sin Away;05/11/1977
7320;The Champs;CHAMPS;Limbo Rock;26/05/1962
7321;The Champs;CHAMPS;Limbo Dance;20/10/1962
7322;Fats Domino;FATSDOMINO;Who Cares;04/01/1964
7323;Carly Simon;CARLYSIMON;It Keeps You Runnin';19/06/1976
7324;The Newbeats;NEWBEATS;(The Bees Are For The Birds) The Birds Are For The Bees;03/04/1965
7325;The Newbeats;NEWBEATS;Shake Hands (And Come Out Crying);26/02/1966
7326;The Knickerbockers;KNICKERBOCKERS;One Track Mind;19/03/1966
7327;The Knickerbockers;KNICKERBOCKERS;High On Love;02/07/1966
7328;Joe Tex;JOETEX;You Better Get It;20/02/1965
7329;Joe Tex;JOETEX;The Love You Save (May Be Your Own);05/03/1966
7330;Joe Tex;JOETEX;I've Got To Do A Little Bit Better;08/10/1966
7331;Joe Tex;JOETEX;Woman Like That, Yeah;03/06/1967
7332;Joe Tex;JOETEX;I'll Never Do You Wrong;18/05/1968
7333;Joe Tex;JOETEX;Keep The One You Got;10/08/1968
7334;Joe Tex;JOETEX;You Need Me, Baby;12/10/1968
7335;Jerry Wallace;JERRYWALLACE;Swingin' Down The Lane;30/07/1960
7336;Billy Strange;BILLYSTRANGE;The James Bond Theme;22/08/1964
7337;The Seeds;SEEDS;Can't Seem To Make You Mine;29/04/1967
7338;The Seeds;SEEDS;Mr. Farmer;11/03/1967
7339;The Seeds;SEEDS;A Thousand Shadows;15/07/1967
7340;The Ventures;VENTURES;Walk-Don't Run '64;11/07/1964
7341;The Shangri-Las;SHANGRILAS;Give Us Your Blessings;29/05/1965
7342;Sunscreem;SUNSCREEM;Love U More;27/02/1993
7343;The Archies;ARCHIES;Who's Your Baby?;07/03/1970
7344;The Archies;ARCHIES;Sugar, Sugar;26/07/1969
7345;Andrea True Connection;ANDREATRUECONNECTION;What's Your Name, What's Your Number;14/01/1978
7346;Andrea True Connection;ANDREATRUECONNECTION;N.Y., You Got Me Dancing;19/02/1977
7347;Gene Loves Jezebel;GENELOVESJEZEBEL;The Motion Of Love;06/02/1988
7348;Don Gibson;DONGIBSON;Far, Far Away;30/07/1960
7349;Mitch Ryder & The Detroit Wheels;MITCHRYDERDETROITWHEELS;Little Latin Lupe Lu;05/03/1966
7350;Commander Cody And His Lost Planet Airmen;COMMANDERCODYANDHISLOSTPLANETAIRMEN;Hot Rod Lincoln;25/03/1972
7351;Jerry Wallace;JERRYWALLACE;In The Misty Moonlight;25/07/1964
7352;Randy & The Rainbows;RANDYRAINBOWS;Why Do Kids Grow Up;14/12/1963
7353;Randy & The Rainbows;RANDYRAINBOWS;Denise;15/06/1963
7354;Cannonball Adderley;CANNONBALLADDERLEY;Country Preacher;17/01/1970
7355;Michael Cera & Ellen Page;MICHAELCERAELLENPAGE;Anyone Else But You;26/01/2008
7356;Ray Stevens;RAYSTEVENS;Unwind;20/04/1968
7357;Milli Vanilli;MILLIVANILLI;Baby Don t Forget My Number;29/04/1989
7358;Milli Vanilli;MILLIVANILLI;Blame It On The Rain;07/10/1989
7359;Marilyn McCoo And Billy Davis;MARILYNMCCOOANDBILLYDAVIS;You Don't Have To Be A Star;11/09/1976
7360;Marilyn McCoo & Billy Davis, Jr.;MARILYNMCCOOBILLYDAVISJR;Your Love;19/03/1977
7361;Marilyn McCoo & Billy Davis, Jr.;MARILYNMCCOOBILLYDAVISJR;I Hope We Get To Love In Time;27/03/1976
7362;Tammi Terrell;TAMMITERRELL;I Can't Believe You Love Me;08/01/1966
7363;Tammi Terrell;TAMMITERRELL;Come On And See Me;28/05/1966
7364;Cast Of Rent;CASTOFRENT;Seasons Of Love;20/08/2005
7365;Aaron Neville;AARONNEVILLE;She Took You For A Ride;25/03/1967
7366;Aaliyah;AALIYAH;I Don t Wanna;29/01/2000
7367;Midi Maxi ;MIDIMAXI;Bad Bad Boys;30/05/1992
7368;Bonnie Pointer;BONNIEPOINTER;Heaven Must Have Sent You;16/06/1979
7369;Kayak;KAYAK;I Want You To Be Mine;13/05/1978
7370;Bobby Bland;BOBBYBLAND;Goin' Down Slow;02/03/1974
7371;Bobby Brown;BOBBYBROWN;Humpin' Around;08/08/1992
7372;Tony! Toni! Tone!;TONYTONITONE;If I Had No Loot;12/06/1993
7373;The Contours;CONTOURS;Don't Let Her Be Your Baby;06/04/1963
7374;Marvin Gaye;MARVINGAYE;Pretty Little Baby;10/07/1965
7375;Marvin Gaye;MARVINGAYE;How Can I Forget;10/01/1970
7376;Garland Jeffreys;GARLANDJEFFREYS;96 Tears;14/03/1981
7377;Arthur Alexander;ARTHURALEXANDER;Anna (Go To Him);27/10/1962
7378;Joe Henderson;JOEHENDERSON;Snap Your Fingers;19/05/1962
7379;Clifford Curry;CLIFFORDCURRY;She Shot A Hole In My Soul;06/05/1967
7380;Robert Knight;ROBERTKNIGHT;Everlasting Love;30/09/1967
7381;Snoop Dogg;SNOOPDOGG;Sensual Seduction;15/12/2007
7382;38 Special;38SPECIAL;The Sound Of Your Voice;13/07/1991
7383;Method Man & Redman;METHODMANREDMAN;Part II;22/12/2001
7384;Jonell & Method Man;JONELLMETHODMAN;Round And Round;05/01/2002
7385;Carla Thomas;CARLATHOMAS;Gee Whiz (Look At His Eyes);28/01/1961
7386;Carla Thomas;CARLATHOMAS;B-A-B-Y;20/08/1966
7387;Danity Kane;DANITYKANE;Damaged;29/03/2008
7388;Freddy Fender;FREDDYFENDER;Secret Love;18/10/1975
7389;Pointer Sisters;POINTERSISTERS;Wang Dang Doodle;22/12/1973
7390;Bonnie Pointer;BONNIEPOINTER;Free Me From My Freedom/Tie Me To A Tree (Handcuff Me);18/11/1978
7391;Shanice;SHANICE;Silent Prayer;25/04/1992
7392;Southside Johnny & The Jukes;SOUTHSIDEJOHNNYJUKES;I'm So Anxious;22/09/1979
7393;Stephanie Mills;STEPHANIEMILLS;Bit By Bit (Theme From Fletch);06/07/1985
7394;Fat Joe;FATJOE;Flow Joe;09/10/1993
7395;Cilla Black;CILLABLACK;It's For You;19/09/1964
7396;Grand Funk Railroad;GRANDFUNKRAILROAD;Rock 'N Roll Soul;23/09/1972
7397;Sheena Easton;SHEENAEASTON;Morning Train (Nine To Five);14/02/1981
7398;Sheena Easton;SHEENAEASTON;Telefone;20/08/1983
7399;Sheena Easton;SHEENAEASTON;Strut;25/08/1984
7400;Sheena Easton;SHEENAEASTON;Sugar Walls;22/12/1984
7401;Sheena Easton;SHEENAEASTON;You Could Have Been With Me;28/11/1981
7402;Sheena Easton;SHEENAEASTON;Almost Over You;10/12/1983
7403;Sheena Easton;SHEENAEASTON;Do It For Love;26/10/1985
7404;Frank Ifield;FRANKIFIELD;Lovesick Blues;22/12/1962
7405;Nat King Cole;NATKINGCOLE;Let Me Tell You, Babe;06/08/1966
7406;Nat King Cole;NATKINGCOLE;Take A Fool's Advice;24/06/1961
7407;Nat King Cole;NATKINGCOLE;If I Knew;31/12/1960
7408;Joe Cocker;JOECOCKER;Cry Me A River;10/10/1970
7409;George Harrison;GEORGEHARRISON;Wake Up My Love;20/11/1982
7410;George Harrison;GEORGEHARRISON;Blow Away;03/03/1979
7411;George Harrison;GEORGEHARRISON;This Song;20/11/1976
7412;George Harrison;GEORGEHARRISON;Crackerbox Palace;29/01/1977
7413;Diana Ross;DIANAROSS;So Close;05/02/1983
7414;Amy Grant;AMYGRANT;Lucky One;13/08/1994
7415;Amy Grant With Vince Gill;AMYGRANTWITHVINCEGILL;House Of Love;26/11/1994
7416;Amy Grant;AMYGRANT;Find A Way;18/05/1985
7417;Master P Feat. Fiend, Silkk The Shocker, Mia X ;MASTERP;Make Em  Say Uhh!;31/01/1998
7418;Plain White T's;PLAINWHITETS;Our Time Now;19/01/2008
7419;Amy Grant;AMYGRANT;Big Yellow Taxi;17/06/1995
7420;Amy Grant;AMYGRANT;Wise Up;17/08/1985
7421;Wanda Jackson;WANDAJACKSON;A Little Bitty Tear;20/01/1962
7422;Kenny Rogers With Alison Krauss ;KENNYROGERSWITHALISONKRAUSS;Buy Me A Rose;11/03/2000
7423;Kenny Rogers;KENNYROGERS;I Can't Unlove You;17/06/2006
7424;The Smithereens;SMITHEREENS;Only A Memory;21/05/1988
7425;The Smithereens;SMITHEREENS;A Girl Like You;09/12/1989
7426;The Smithereens;SMITHEREENS;Blues Before And After;05/05/1990
7427;George Harrison;GEORGEHARRISON;Isn't It A Pity;28/11/1970
7428;Cliff Richard;CLIFFRICHARD;Never Say Die (Give A Little Bit More);08/10/1983
7429;George Harrison;GEORGEHARRISON;Deep Blue;11/09/1971
7430;Ice Cube;ICECUBE;Wicked;21/11/1992
7431;Ice Cube;ICECUBE;It Was A Good Day;06/03/1993
7432;Canned Heat;CANNEDHEAT;Rockin' With The King;18/03/1972
7433;Living In A Box;LIVINGINABOX;So The Story Goes;17/10/1987
7434;Ashford ;ASHFORD;Count Your Blessings;27/09/1986
7435;Ringo Starr;RINGOSTARR;It's All Down To Goodnight Vienna;14/06/1975
7436;Ashford & Simpson;ASHFORDSIMPSON;Street Corner;05/06/1982
7437;Grand Funk Railroad;GRANDFUNKRAILROAD;Sally;20/03/1976
7438;Britney Spears;BRITNEYSPEARS;Piece Of Me;17/11/2007
7439;Dave Loggins;DAVELOGGINS;Someday;16/11/1974
7440;Chuck Wicks;CHUCKWICKS;All I Ever Wanted;18/10/2008
7441;Natasha Bedingfield;NATASHABEDINGFIELD;Angel;04/10/2008
7442;Love Unlimited;LOVEUNLIMITED;Under The Influence Of Love;30/03/1974
7443;Young And Restless;YOUNGANDRESTLESS;B Girls;05/05/1990
7444;Fern Kinney;FERNKINNEY;Groove Me;18/08/1979
7445;The Marvelettes;MARVELETTES;My Daddy Knows Best;03/08/1963
7446;The Marvelettes;MARVELETTES;As Long As I Know He's Mine;09/11/1963
7447;Liquid Gold;LIQUIDGOLD;My Baby's Baby;28/04/1979
7448;Brooklyn Dreams;BROOKLYNDREAMS;Music, Harmony And Rhythm;25/03/1978
7449;Village People;VILLAGEPEOPLE;Macho Man;24/06/1978
7450;The Isley Brothers;ISLEYBROTHERS;Tears;11/01/1997
7451;Devone;DEVONE;Energy;20/01/1996
7452;Raybon Bros.;RAYBONBROS;Butterfly Kisses;14/06/1997
7453;Frankie J;FRANKIEJ;Obsession (No Es Amor);29/01/2005
7454;Willie Hutch;WILLIEHUTCH;Slick;11/08/1973
7455;Nelly;NELLY;#1;20/10/2001
7456;Beanie Sigel & Freeway;BEANIESIGELFREEWAY;Roc The Mic;23/02/2002
7457;Eve Featuring Faith Evans;EVE;Love Is Blind;08/01/2000
7458;Billy Crystal;BILLYCRYSTAL;You Look Marvelous;27/07/1985
7459;Onyx;ONYX;Slam;29/05/1993
7460;Johnnie Taylor;JOHNNIETAYLOR;Baby, We've Got Love;30/11/1963
7461;Don Covay;DONCOVAY;The Popeye Waddle;29/12/1962
7462;Billy Abbott;BILLYABBOTT;Groovy Baby;20/07/1963
7463;Swans;SWANS;The Boy With The Beatle Hair;29/02/1964
7464;The Rag Dolls;RAGDOLLS;Society Girl;12/09/1964
7465;Eddie Holman;EDDIEHOLMAN;This Can't Be True;15/01/1966
7466;Bunny Sigler;BUNNYSIGLER;Let The Good Times Roll & Feel So Good;24/06/1967
7467;Herman's Hermits;HERMANSHERMITS;Sleepy Joe;11/05/1968
7468;The Supremes;SUPREMES;Let Me Go The Right Way;08/12/1962
7469;Richard Burton;RICHARDBURTON;Married Man;30/01/1965
7470;Player;PLAYER;It's For You;07/06/1980
7471;Yvonne Elliman;YVONNEELLIMAN;I Don't Know How To Love Him;24/04/1971
7472;Janet Jackson;JANETJACKSON;Love Will Never Do (Without You);17/11/1990
7473;Fabolous Featuring Young Jeezy;FABOLOUS;Diamonds;21/04/2007
7474;Shareefa Featuring Ludacris;SHAREEFA;Need A Boss;12/08/2006
7475;LL Cool J;LLCOOLJ;Imagine That;12/08/2000
7476;Shawnna;SHAWNNA;Gettin' Some;01/04/2006
7477;Jimmy Witherspoon;JIMMYWITHERSPOON;You're Next;06/03/1965
7478;Ja Rule Featuring Lil' Mo & Vita;JARULE;Put It On Me;23/12/2000
7479;All City;ALLCITY;The Actual;11/07/1998
7480;Bobby Bland;BOBBYBLAND;Sometimes You Gotta Cry A Little;20/07/1963
7481;Bobby Bland;BOBBYBLAND;Black Night;02/01/1965
7482;Bobby Bland;BOBBYBLAND;Ain't No Telling;24/04/1965
7483;Richard Harris;RICHARDHARRIS;Didn't We;07/06/1969
7484;Richard Harris;RICHARDHARRIS;MacArthur Park;11/05/1968
7485;The Mills Brothers;MILLSBROTHERS;My Shy Violet;18/05/1968
7486;A*Teens;ATEENS;Bouncing Off The Ceiling (Upside Down);06/01/2001
7487;Bobby Bland;BOBBYBLAND;Gotta Get To Know You;14/06/1969
7488;Bobby Bland;BOBBYBLAND;I'm Sorry;19/06/1971
7489;Steve Lawrence;STEVELAWRENCE;In Time;12/08/1961
7490;B.B. King;BBKING;Just A Little Love;18/10/1969
7491;Conway Twitty;CONWAYTWITTY;Don't Cry Joni;20/12/1975
7492;Sarah Vaughan;SARAHVAUGHAN;You're My Baby;13/02/1960
7493;Leroy Van Dyke;LEROYVANDYKE;If A Woman Answers (Hang Up The Phone);10/03/1962
7494;Roger Miller;ROGERMILLER;Heartbreak Hotel;05/11/1966
7495;Roger Miller;ROGERMILLER;My Uncle Used To Love Me But She Died;17/09/1966
7496;Elvin Bishop;ELVINBISHOP;Spend Some Time;25/12/1976
7497;Richie Rich;RICHIERICH;Do G's Get To Go To Heaven?;01/03/1997
7498;Memphis Bleek Featuring Jay-Z & Missy Elliott;MEMPHISBLEEK;Is That Your Chick;16/12/2000
7499;Jay-Z Featuring R. Kelly;JAYZ;Guilty Until Proven Innocent;07/04/2001
7500;The Dove Shack;DOVESHACK;Summertime In The LBC (From The Show);12/08/1995
7501;112;112;U Already Know;05/03/2005
7502;The Angels;ANGELS;Wow Wow Wee (He's The Boy For Me);18/01/1964
7503;Jay-Z;JAYZ;Excuse Me Miss;15/02/2003
7504;Kanye West Featuring T-Pain;KANYEWEST;Good Life;29/09/2007
7505;3rd Bass;3RDBASS;Pop Goes The Weasel;13/07/1991
7506;Marvin Gaye;MARVINGAYE;Take This Heart Of Mine;21/05/1966
7507;Immature ft Smooth;IMMATURE;We Got It;09/12/1995
7508;IMx;IMX;Stay The Night;09/10/1999
7509;Immature Featuring Smooth And Ed From Good Burger;IMMATURE;Watch Me Do My Thing (From All That);01/02/1997
7510;D-12;D12;Purple Hills;23/06/2001
7511;Marvin Gaye;MARVINGAYE;I'm Crazy 'Bout My Baby;19/10/1963
7512;Captain & Tennille;CAPTAINTENNILLE;Por Amor Viviremos;16/08/1975
7513;Queen Pen;QUEENPEN;Man Behind The Music;13/12/1997
7514;Queen Pen ft Eric Williams;QUEENPEN;All My Love;07/02/1998
7515;Queen Pen Featuring Teddy Riley, Nutta Butta, Markell ;QUEENPEN;Party Ain t A Party;20/06/1998
7516;Benjamin Orr;BENJAMINORR;Stay The Night;08/11/1986
7517;Ricky Nelson;RICKYNELSON;Everlovin';30/09/1961
7518;Kay Starr;KAYSTARR;Four Walls;27/10/1962
7519;Relient K;RELIENTK;Who I Am Hates Who I've Been;07/01/2006
7520;David Bowie;DAVIDBOWIE;Without You;10/03/1984
7521;Billy Idol;BILLYIDOL;Mony Mony;05/09/1987
7522;Gladys Knight & The Pips;GLADYSKNIGHTPIPS;I Feel A Song (In My Heart);12/10/1974
7523;Grand Funk Railroad;GRANDFUNKRAILROAD;Upsetter;29/04/1972
7524;Breathless;BREATHLESS;Takin' It Back;12/01/1980
7525;Ashford & Simpson;ASHFORDSIMPSON;Don't Cost You Nothing;11/03/1978
7526;Ashford & Simpson;ASHFORDSIMPSON;Found A Cure;18/08/1979
7527;Bobby Moore;BOBBYMOORE;(Call Me Your) Anything Man;09/08/1975
7528;The Time;TIME;777-9311;09/10/1982
7529;Pat Boone;PATBOONE;Words;19/03/1960
7530;Mad Lion;MADLION;Take It Easy;30/07/1994
7531;ZZ Top;ZZTOP;It's Only Love;11/09/1976
7532;Carly Simon;CARLYSIMON;You Know What To Do;24/09/1983
7533;Trace Adkins;TRACEADKINS;Then They Do;19/07/2003
7534;Trace Adkins;TRACEADKINS;The Rest Of Mine;18/10/1997
7535;Dean Martin;DEANMARTIN;Houston;07/08/1965
7536;Dean Martin;DEANMARTIN;Everybody Loves Somebody;27/06/1964
7537;Dean Martin;DEANMARTIN;I Will;30/10/1965
7538;Ferras;FERRAS;Hollywood's Not America;05/04/2008
7539;Jane Wiedlin;JANEWIEDLIN;Blue Kiss;28/09/1985
7540;Jane Wiedlin;JANEWIEDLIN;Inside A Dream;03/09/1988
7541;Twennynine Featuring Lenny White;TWENNYNINE;Peanut Butter;02/02/1980
7542;Conway Twitty;CONWAYTWITTY;You've Never Been This Far Before;11/08/1973
7543;Company B;COMPANYB;Fascinated;21/03/1987
7544;Chuckii Booker;CHUCKIIBOOKER;Turned Away;08/07/1989
7545;Danny O'Keefe;DANNYOKEEFE;Good Time Charlie's Got The Blues;02/09/1972
7546;Deodato;DEODATO;Happy Hour;19/06/1982
7547;Chaka Khan;CHAKAKHAN;Love Of A Lifetime;12/07/1986
7548;Bill Engvall With Special Guest Travis Tritt;BILLENGVALLWITHSPECIALGUESTTRAVISTRITT;Here's Your Sign (Get The Picture);01/03/1997
7549;Keith Anderson;KEITHANDERSON;I Still Miss You;28/06/2008
7550;Jason Mraz;JASONMRAZ;I'm Yours;03/05/2008
7551;Axe;AXE;I Think You'll Remember Tonight;22/10/1983
7552;Axe;AXE;Now Or Never;24/07/1982
7553;Joe Cocker;JOECOCKER;Feeling Alright;21/06/1969
7554;The Everly Brothers;EVERLYBROTHERS;Gone, Gone, Gone;17/10/1964
7555;The Everly Brothers;EVERLYBROTHERS;Temptation;27/05/1961
7556;Cher;CHER;Behind The Door;26/11/1966
7557;Cher;CHER;Hey Joe;09/09/1967
7558;V.I.C.;VIC;Get Silly;10/05/2008
7559;REM;REM;Supernatural Superserious;19/04/2008
7560;Lil' Mo Featuring Fabolous;LILMO;Superwoman Pt. II;31/03/2001
7561;Braids;BRAIDS;Bohemian Rhapsody;19/10/1996
7562;St. Etienne;STETIENNE;Only Love Can Break Your Heart;07/03/1992
7563;Honeymoon Suite;HONEYMOONSUITE;Love Changes Everything;30/04/1988
7564;Gyrl;GYRL;Get Your Groove On (From Baps);21/06/1997
7565;Jack Wagner;JACKWAGNER;All I Need;20/10/1984
7566;Jamie Walters;JAMIEWALTERS;Hold On;28/01/1995
7567;Keith Washington;KEITHWASHINGTON;Kissing You;25/05/1991
7568;Dakota Moon;DAKOTAMOON;A Promise I Make;21/03/1998
7569;Mint Condition;MINTCONDITION;If You Love Me;06/11/1999
7570;Howard Hewett;HOWARDHEWETT;I m For Real;08/11/1986
7571;The Time;TIME;Cool (Part 1);30/01/1982
7572;Club Nouveau;CLUBNOUVEAU;Lean On Me;14/02/1987
7573;April Wine;APRILWINE;Sign Of The Gypsy Queen;30/05/1981
7574;April Wine;APRILWINE;Just Between You And Me;07/02/1981
7575;Voice Of The Beehive;VOICEOFBEEHIVE;Scary Kisses;04/05/1996
7576;Voice Of The Beehive;VOICEOFBEEHIVE;Monsters And Angels;02/11/1991
7577;Freddie Jackson;FREDDIEJACKSON;He'll Never Love You Like I Do;14/12/1985
7578;Glen Campbell;GLENCAMPBELL;Too Late To Worry - Too Blue To Cry;25/08/1962
7579;Glen Campbell;GLENCAMPBELL;I Wanna Live;06/04/1968
7580;Gordon Lightfoot;GORDONLIGHTFOOT;The Circle Is Small (I Can See It In Your Eyes);11/02/1978
7581;Jessi Colter;JESSICOLTER;What's Happened To Blue Eyes;11/10/1975
7582;Jessi Colter;JESSICOLTER;I'm Not Lisa;05/04/1975
7583;Anne Murray;ANNEMURRAY;Snowbird;18/07/1970
7584;Anne Murray;ANNEMURRAY;Now And Forever (You And Me);01/03/1986
7585;Anne Murray;ANNEMURRAY;Love Song;15/12/1973
7586;Anne Murray;ANNEMURRAY;You Won't See Me;20/04/1974
7587;Anne Murray;ANNEMURRAY;You Needed Me;15/07/1978
7588;Anne Murray;ANNEMURRAY;I Just Fall In Love Again;27/01/1979
7589;Anne Murray;ANNEMURRAY;Broken Hearted Me;22/09/1979
7590;Anne Murray;ANNEMURRAY;Could I Have This Dance;06/09/1980
7591;Anne Murray;ANNEMURRAY;Daydream Believer;22/12/1979
7592;Anne Murray;ANNEMURRAY;Shadows In The Moonlight;26/05/1979
7593;Anne Murray;ANNEMURRAY;Blessed Are The Believers;28/03/1981
7594;Bryan Ferry;BRYANFERRY;Kiss And Tell;27/02/1988
7595;Alfonzo Hunter;ALFONZOHUNTER;Weekend Thang;15/03/1997
7596;Alfonzo Hunter;ALFONZOHUNTER;Just The Way;02/11/1996
7597;Blessid Union Of Souls;BLESSIDUNIONOFSOULS;I Wanna Be There;10/05/1997
7598;Blessid Union Of Souls;BLESSIDUNIONOFSOULS;Light In Your Eyes;14/02/1998
7599;Glen Campbell;GLENCAMPBELL;I Will Never Pass This Way Again;26/08/1972
7600;Glen Campbell;GLENCAMPBELL;I Knew Jesus (Before He Was A Star);17/03/1973
7601;Joe Cocker;JOECOCKER;Edge of a Dream;20/10/1984
7602;Mack 10 Featuring Gerald Levert;MACK10;Money's Just A Touch Away;14/11/1998
7603;Anne Murray;ANNEMURRAY;Things;30/10/1976
7604;Anne Murray;ANNEMURRAY;What About Me;26/05/1973
7605;Anne Murray;ANNEMURRAY;It's All I Can Do;26/09/1981
7606;Anne Murray;ANNEMURRAY;The Call;21/02/1976
7607;Anne Murray;ANNEMURRAY;Talk It Over In The Morning;11/09/1971
7608;Anne Murray;ANNEMURRAY;Cotton Jenny;01/04/1972
7609;Anne Murray;ANNEMURRAY;Day Tripper;21/12/1974
7610;Ferlin Husky;FERLINHUSKY;The Waltz You Saved For Me;06/01/1962
7611;Garnet Mimms;GARNETMIMMS;Cry Baby;17/08/1963
7612;Garnet Mimms;GARNETMIMMS;A Quiet Place;18/07/1964
7613;Freddie Jackson;FREDDIEJACKSON;Have You Ever Loved Somebody;07/02/1987
7614;Freddie Jackson;FREDDIEJACKSON;Jam Tonight;27/06/1987
7615;Freddie Jackson;FREDDIEJACKSON;Tasty Love;08/11/1986
7616;David Bowie;DAVIDBOWIE;Never Let Me Down;08/08/1987
7617;Little River Band;LITTLERIVERBAND;We Two;07/05/1983
7618;Little River Band;LITTLERIVERBAND;I'll Always Call Your Name;05/02/1977
7619;Little River Band;LITTLERIVERBAND;Playing To Win;26/01/1985
7620;Little River Band;LITTLERIVERBAND;You're Driving Me Out Of My Mind;23/07/1983
7621;Little River Band;LITTLERIVERBAND;It's A Long Way There;18/09/1976
7622;Daniel Rodriguez;DANIELRODRIGUEZ;God Bless America;29/12/2001
7623;Jennifer Hanson;JENNIFERHANSON;Beautiful Goodbye;18/01/2003
7624;Anne Murray;ANNEMURRAY;Sing High - Sing Low;05/12/1970
7625;Kumbia Kings Featuring A.B. Quintanilla;KUMBIAKINGS;U Don t Love Me;04/03/2000
7626;Melanie;MELANIE;Brand New Key;30/10/1971
7627;Melanie;MELANIE;Together Alone;21/10/1972
7628;Melanie;MELANIE;The Nickel Song;22/01/1972
7629;Andy Pratt;ANDYPRATT;Avenging Annie;28/04/1973
7630;Melanie;MELANIE;Ring The Living Bell;29/01/1972
7631;Melanie;MELANIE;Ruby Tuesday;05/12/1970
7632;Leon Russell;LEONRUSSELL;Queen Of The Roller Derby;15/09/1973
7633;Enchantment;ENCHANTMENT;Gloria;29/01/1977
7634;Hank Thompson;HANKTHOMPSON;She's Just A Whole Lot Like You;23/07/1960
7635;Blessid Union Of Souls;BLESSIDUNIONOFSOULS;Let Me Be The One;05/08/1995
7636;Blessid Union Of Souls;BLESSIDUNIONOFSOULS;I Believe;18/02/1995
7637;Billy Squier;BILLYSQUIER;The Stroke;16/05/1981
7638;Billy Squier;BILLYSQUIER;In The Dark;12/09/1981
7639;Billy Squier;BILLYSQUIER;My Kinda Lover;28/11/1981
7640;Billy Squier;BILLYSQUIER;Emotions In Motion;07/08/1982
7641;Billy Squier;BILLYSQUIER;Everybody Wants You;02/10/1982
7642;Billy Squier;BILLYSQUIER;Rock Me Tonite;07/07/1984
7643;Billy Squier;BILLYSQUIER;All Night Long;27/10/1984
7644;Billy Squier;BILLYSQUIER;Eye On You;08/12/1984
7645;Billy Squier;BILLYSQUIER;Love Is The Hero;04/10/1986
7646;Billy Squier;BILLYSQUIER;Don t Say You Love Me;24/06/1989
7647;Tom Jones;TOMJONES;Resurrection Shuffle;03/07/1971
7648;Ja Rule Featuring Charli Chuck Baltimore;JARULE;Down A** Chick;13/04/2002
7649;Salt-N-Pepa With En Vogue;SALTNPEPAWITHENVOGUE;Whatta Man;22/01/1994
